EVENT,META,WEEK,DATE,RESULT,POINTS,PLAYER,URL,ARCHETYPE,COLOR,COMPANION
Modern Preliminary,PostAstrolabeBan,7,2020-08-27,3-2,9,BananOlaf,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-28#bananolaf_-,Obosh Aggro,R,Obosh
Modern Preliminary,PostAstrolabeBan,7,2020-08-27,3-2,9,Snusnumrick,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-28#snusnumrick_-,E Tron,C,
Modern Preliminary,PostAstrolabeBan,7,2020-08-27,3-2,9,hodortimebaby,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-28#hodortimebaby_-,Golgari Midrange,BG,
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,BaronOfBacon,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#baronofbacon_-,Hammer Time,WR,Lurrus
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,B1gDan,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#bgdan_-,Jund Shadow,BRG,Lurrus
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,Bordas99,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#bordas_-,Gruul Midrange,RG,
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,fede1,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#fede_-,Rakdos Midrange,BR,
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,hugofreitas1,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#hugofreitas_-,Gifts Storm,UR,
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,tcgshin,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#tcgshin_-,Titan Shift,RG,
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,Bruno_Mineiro,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#bruno_mineiro_-,Jund Midrange,BRG,
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,Esqpoe,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#esqpoe_-,Eight Rack,B,
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,Srobmin,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#srobmin_-,Mono Red Prowess,R,Jegantha
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,Mordeka1ser,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#mordekaser_-,Niv To Light,WUBRG,Yorion
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,AngledLuffa,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#angledluffa_-,Bant Midrange,WUG,
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,DrSpectacles,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#drspectacles_-,Humans,WUBRG,
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,Butakov,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#butakov_-,Yawgmoth,BG,
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,Rosie54,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#rosie_-,Snoop Goblins,BR,
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,kaktusowysmok,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#kaktusowysmok_-,Merfolk,WU,Lurrus
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,DoctorQueller,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#doctorqueller_-,Spirits,WU,
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,junghans,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#junghans_-,Heliod Combo,WG,
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,brainstorm39,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#brainstorm_-,Jeskai Control,WUR,Yorion
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,Leyline_of_the_Cat,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#leyline_of_the_cat_-,Bant Spirits,WUG,
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,SeeFour,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#seefour_-,Lantern,UBRG,
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,jaximus5,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#jaximus_-,Primeval Titan,URG,
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,Ikashy,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#ikashy_-,Dredge,BRG,
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,Mistakenn,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#mistakenn_-,Living End,BRG,
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,MaliciousMac,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#maliciousmac_-,Bant Control,WUG,
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,xzeroxx,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#xzeroxx_-,Izzet Prowess,UR,
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,chris 0815,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#chris__-,Snoop Goblins,BR,
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,TheRedDawn2,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#thereddawn_-,Burn,WR,
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,122pablo,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#pablo_-,Jeskai Ascendancy,WURG,Jegantha
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,thedoc96,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#thedoc_-,Rakdos Prowess,BR,Lurrus
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,NeryNeto,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#neryneto_-,Temur Delver,URG,
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,MlckyB,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#mlckyb_-,Bogles,WG,
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,wowqqqa,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#wowqqqa_-,KGC Tron,G,
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,sydneydude,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#sydneydude_-,Boros Prowess,WR,Lurrus
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,PuntThenWhine,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#puntthenwhine_-,KGC Amulet Titan,WUBRG,
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,Frozon,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#frozon_-,Hardened Scales,G,
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,603Leb,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#leb_-,Valakut Field,URG,
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,Kumpanen,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#kumpanen_-,Grixis Shadow,UBR,
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,Diotima,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#diotima_-,Mono White Taxes,W,
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,lewisyo,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#lewisyo_-,Ad Nauseam,WUB,
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,GHash77,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#ghash_-,Neobrand,UG,
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,Antoine57437,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#antoine_-,Abzan Company,WBG,
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,GrilledCheese,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#grilledcheese_-,Reclaimer Titan,WRG,
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,abijhavs,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#abijhavs_-,Mono Red Prowess,R,
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,Parrit,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#parrit_-,Mono White Taxes,W,
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,mechrataal,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#mechrataal_-,Jund Shadow,BRG,
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,Alcander,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#alcander_-,Azorius Control,WU,
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,kogamo,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#kogamo_-,Valakut Field,BRG,
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,MrSeri,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#mrseri_-,Heliod Combo,WG,
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,ferrum0728,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#ferrum_-,Mardu Shadow,WBR,
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,yPrincipe,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#yprincipe_-,E Tron,C,
Modern League,PostAstrolabeBan,7,2020-08-28,5-0,-,Ingalsarm,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-08-28#ingalsarm_-,Temur Control,URG,
Modern Preliminary,PostAstrolabeBan,7,2020-08-28,4-1,12,karn_90,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-29#karn__-,Rakdos Prowess,BR,Lurrus
Modern Preliminary,PostAstrolabeBan,7,2020-08-28,4-1,12,ZYX_Jerry,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-29#zyx_jerry_-,Boros Prowess,WR,Lurrus
Modern Preliminary,PostAstrolabeBan,7,2020-08-28,4-1,12,fradelrock,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-29#fradelrock_-,KGC Tron,G,
Modern Preliminary,PostAstrolabeBan,7,2020-08-28,4-1,12,kthanakit26,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-29#kthanakit_-,Izzet Prowess,UR,
Modern Preliminary,PostAstrolabeBan,7,2020-08-28,3-2,9,Toastxp,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-29#toastxp_-,Obosh Aggro,R,Obosh
Modern Preliminary,PostAstrolabeBan,7,2020-08-28,3-2,9,cftsoc3,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-29#cftsoc_-,Bant Blink,WUG,
Modern Preliminary,PostAstrolabeBan,7,2020-08-28,3-2,9,zMunkeyXz,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-29#zmunkeyxz_-,Mill,UBG,
Modern Preliminary,PostAstrolabeBan,7,2020-08-28,3-2,9,Zar0s,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-29#zars_-,Reclaimer Titan,WRG,
Modern Preliminary,PostAstrolabeBan,7,2020-08-28,3-2,9,greenboy011,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-29#greenboy_-,Azorius Control,WU,
Modern Preliminary,PostAstrolabeBan,7,2020-08-28,3-2,9,Kazuga,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-29#kazuga_-,Dredge,BRG,
Modern Preliminary,PostAstrolabeBan,7,2020-08-28,3-2,9,McWinSauce,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-08-29#mcwinsauce_-,Bant Control,WUG,
Modern Challenge,PostAstrolabeBan,7,2020-08-29,1st Place,18,hcook725,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-30#hcook_st_place,Uroza,WUG,
Modern Challenge,PostAstrolabeBan,7,2020-08-29,2nd Place,18,DreamsOfAshiok,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-30#dreamsofashiok_nd_place,Rakdos Prowess,BR,Lurrus
Modern Challenge,PostAstrolabeBan,7,2020-08-29,3rd Place,18,bigjc00,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-30#bigjc_rd_place,Amulet Titan,URG,
Modern Challenge,PostAstrolabeBan,7,2020-08-29,4th Place,18,_goblinlackey,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-30#_goblinlackey_th_place,Mardu Prowess,WBR,Lurrus
Modern Challenge,PostAstrolabeBan,7,2020-08-29,5th Place,21,yamakiller,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-30#yamakiller_th_place,Obosh Aggro,R,Obosh
Modern Challenge,PostAstrolabeBan,7,2020-08-29,6th Place,18,SpiderSpace,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-30#spiderspace_th_place,Humans,WUBRG,
Modern Challenge,PostAstrolabeBan,7,2020-08-29,7th Place,18,qbturtle15,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-30#qbturtle_th_place,Gruul Midrange,RG,
Modern Challenge,PostAstrolabeBan,7,2020-08-29,8th Place,18,Jack_Kashtan,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-30#jack_kashtan_th_place,Ad Nauseam,WUB,
Modern Challenge,PostAstrolabeBan,7,2020-08-29,9th Place,15,FreedMania,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-30#freedmania_th_place,KGC Amulet Titan,UBRG,
Modern Challenge,PostAstrolabeBan,7,2020-08-29,10th Place,15,BigPanda_559,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-30#bigpanda__th_place,Burn,WR,
Modern Challenge,PostAstrolabeBan,7,2020-08-29,11th Place,15,SpicyLeche,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-30#spicyleche_th_place,Jund Shadow,BRG,Lurrus
Modern Challenge,PostAstrolabeBan,7,2020-08-29,12th Place,15,exoticherman,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-30#exoticherman_th_place,Mardu Prowess,WBR,Lurrus
Modern Challenge,PostAstrolabeBan,7,2020-08-29,13th Place,15,trader08111,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-30#trader_th_place,Izzet Prowess,UR,
Modern Challenge,PostAstrolabeBan,7,2020-08-29,14th Place,15,Fluorspar,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-30#fluorspar_th_place,Humans,WUBRG,
Modern Challenge,PostAstrolabeBan,7,2020-08-29,15th Place,15,crazybaloth,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-30#crazybaloth_th_place,Humans,WUBRG,
Modern Challenge,PostAstrolabeBan,7,2020-08-29,16th Place,15,Trellon,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-30#trellon_th_place,U Tron,U,
Modern Challenge,PostAstrolabeBan,7,2020-08-29,17th Place,15,blastoids,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-30#blastoids_th_place,Bant Control,WUG,
Modern Challenge,PostAstrolabeBan,7,2020-08-29,18th Place,15,PvtEnormous,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-30#pvtenormous_th_place,Bant Control,WUG,
Modern Challenge,PostAstrolabeBan,7,2020-08-29,19th Place,15,Day_man,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-30#day_man_th_place,Temur Control,URG,
Modern Challenge,PostAstrolabeBan,7,2020-08-29,20th Place,15,Midguy,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-30#midguy_th_place,KGC Tron,G,
Modern Challenge,PostAstrolabeBan,7,2020-08-29,21st Place,15,Lord_of_Puntlantis,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-30#lord_of_puntlantis_st_place,Izzet Restore Balance,URG,
Modern Challenge,PostAstrolabeBan,7,2020-08-29,22nd Place,15,FloorFlower,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-30#floorflower_nd_place,Gruul Midrange,RG,
Modern Challenge,PostAstrolabeBan,7,2020-08-29,23rd Place,15,raven0904,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-30#raven_rd_place,G Tron,G,
Modern Challenge,PostAstrolabeBan,7,2020-08-29,24th Place,15,Corrado,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-30#corrado_th_place,Rakdos Prowess,BR,Lurrus
Modern Challenge,PostAstrolabeBan,7,2020-08-29,25th Place,15,FestiFan,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-30#festifan_th_place,Temur Control,URG,
Modern Challenge,PostAstrolabeBan,7,2020-08-29,26th Place,15,scipios,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-30#scipios_th_place,Crabvine,UBG,
Modern Challenge,PostAstrolabeBan,7,2020-08-29,27th Place,15,cws,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-30#cws_th_place,Gifts Storm,UR,
Modern Challenge,PostAstrolabeBan,7,2020-08-29,28th Place,12,hoveydw,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-30#hoveydw_th_place,Jund Shadow,BRG,
Modern Challenge,PostAstrolabeBan,7,2020-08-29,29th Place,12,benchsummer,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-30#benchsummer_th_place,UBRG Shadow,UBRG,
Modern Challenge,PostAstrolabeBan,7,2020-08-29,30th Place,12,HouseOfManaMTG,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-30#houseofmanamtg_th_place,Dredge,WBRG,
Modern Challenge,PostAstrolabeBan,7,2020-08-29,31st Place,12,patheus_84,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-30#patheus__st_place,Ad Nauseam,WUB,
Modern Challenge,PostAstrolabeBan,7,2020-08-29,32nd Place,12,ReturnToDust,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-30#returntodust_nd_place,Reclaimer Titan,WRG,
Modern Challenge,PostAstrolabeBan,7,2020-08-30,1st Place,15,_Stream,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-31#_stream_st_place,Izzet Prowess,UR,
Modern Challenge,PostAstrolabeBan,7,2020-08-30,2nd Place,18,Fayrawks,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-31#fayrawks_nd_place,Sultai Control,UBG,
Modern Challenge,PostAstrolabeBan,7,2020-08-30,3rd Place,15,HotBread,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-31#hotbread_rd_place,Izzet Prowess,UR,
Modern Challenge,PostAstrolabeBan,7,2020-08-30,4th Place,12,billsive,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-31#billsive_th_place,Bant Control,WUG,
Modern Challenge,PostAstrolabeBan,7,2020-08-30,5th Place,15,BERNASTORRES,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-31#bernastorres_th_place,KGC Tron,G,
Modern Challenge,PostAstrolabeBan,7,2020-08-30,6th Place,15,vixyp,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-31#vixyp_th_place,Bant Midrange,WUG,
Modern Challenge,PostAstrolabeBan,7,2020-08-30,7th Place,15,Oscar_Franco,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-31#oscar_franco_th_place,Jund Midrange,BRG,
Modern Challenge,PostAstrolabeBan,7,2020-08-30,8th Place,12,cftsoc3,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-31#cftsoc_th_place,Bant Blink,WUG,
Modern Challenge,PostAstrolabeBan,7,2020-08-30,9th Place,12,nahuel10,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-31#nahuel_th_place,Bant Control,WUG,
Modern Challenge,PostAstrolabeBan,7,2020-08-30,10th Place,12,trader08111,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-31#trader_th_place,Jund Midrange,BRG,
Modern Challenge,PostAstrolabeBan,7,2020-08-30,11th Place,12,Asoen,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-31#asoen_th_place,Rakdos Midrange,BR,
Modern Challenge,PostAstrolabeBan,7,2020-08-30,12th Place,12,Bullz0Eye,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-08-31#bullzeye_th_place,E Tron,C,
